2013-11-01,Letisha Dejesus,86
2014-06-09,Drew Mckenzie,69
2013-06-15,Joshua Diaz,50
2013-08-09,Stephanie Torres,69
2012-11-04,Jose Murphy,72
2015-05-20,Hannah Hanson,57
2012-05-26,Tana Marlowe,73
2013-03-02,Lucille Patton,86
2014-05-12,Buffy Mcmillian,71
2012-12-16,Lashell Sage,62
2013-05-06,Rosena Mcclure,80
2015-01-22,Tarah Upshaw,68
2014-07-06,Charise Westbrook,66
2012-08-22,Malia Perryman,70
2013-04-05,Craig Thompson,78
2014-04-14,Adam Damico,64
2012-12-07,Donna Butler,70
2012-12-14,Cleveland Donohue,95
2013-04-14,Chantelle Kang,104
2013-05-10,Errol Turley,64
2012-06-01,Kecia Cornett,93
2012-05-27,Jeanetta Cabral,84
2014-01-21,Kandis Merchant,86
2014-04-22,Latosha Pennington,68
2014-12-12,Bonnie Rivera,60
2015-03-15,Letisha Dejesus,81
2013-08-25,Chet Pinto,63
2014-10-04,Roderick Ramsey,66
2013-03-03,Rosena Mcclure,94
2012-08-25,Dana Jensen,85
2013-07-02,Lashawna Tilley,90
2011-12-08,Sidney Butler,72
2013-09-06,Lois Kelly,66
2013-08-14,Maurine Marcum,56
2014-07-06,Vicky Fowler,69
2014-07-31,Dana Jensen,67
2014-09-25,Chet Pinto,73
2013-07-04,Buford Kelsey,60
2014-08-28,Merrill Lira,81
2012-02-28,Albert Jackson,61
2013-09-17,Lori Jones,71
2013-12-25,Angla Bader,74
2012-09-18,Leslie Gonzales,79
2012-08-22,Amos Greer,54
2012-12-14,Jason Washington,84
2014-03-28,Emily Marshall,77
2015-03-18,Lynette Spencer,74
2011-12-04,Paul Lee,81
2013-12-22,Letisha Dejesus,59
2012-03-26,Buford Kelsey,74
2011-12-14,Ashton Peyton,95
2012-08-01,Dallas Tucker,70
2015-02-14,Ralph Griffin,83
2014-02-19,Alan Barker,61
2014-05-25,Ryan Powell,85
2015-04-17,Katrina Christensen,88
2014-09-03,Anthony Cooper,72
2012-08-23,Kim Berry,77
2012-06-05,Felisha Sturgill,82
2015-02-08,Sharon Howard,79
2013-10-30,Treva Greenlee,61
2014-04-07,Tonya Garza,76
2014-10-20,Cheryl Sanchez,77
2012-10-19,Cheryl Sanchez,68
2013-10-31,Candice Craig,76
2014-04-13,Regina Boyd,73
2013-08-11,Elisha Moseley,98
2014-06-17,Freddie Kuntz,79
2012-09-18,Eddie Montgomery,73
2012-10-29,Jacqueline Kim,70
2013-01-07,Kim Berry,68
2012-11-15,Shante Webber,64
2013-02-16,Cleveland Donohue,81
2013-05-01,Theo Gould,69
2012-01-01,Cyril Harkins,80
2014-11-28,Lashawna Battaglia,64
2014-06-27,Aileen Isom,84
2015-02-20,Cheryl Sanchez,71
2013-12-27,Ashlee Rosado,83
2012-03-06,Jennifer Gonzalez,100
2013-01-17,Tonya Garza,99
2012-11-06,Leslie Foster,73
2014-07-25,David Barnes,76
2013-10-10,Ramon Weber,50
2013-10-01,Maritza Warden,72
2015-02-03,Craig Thompson,67
2013-05-11,Wayne Evans,67
2014-09-22,Samuel Scott,103
2015-03-12,Helena Gilliland,77
2015-05-22,Rebecca Martinez,90
2014-09-25,Toni Schmidt,67
2013-08-28,Reda Medlock,73
2012-12-25,Neva Romeo,48
2014-05-03,Chau Turpin,87
2012-04-08,Irmgard Maxey,67
2013-01-21,Gregory Blake,52
2012-03-23,Jacqui Totten,65
2014-01-18,Cyril Harkins,103
2012-02-15,Julia Morgan,70
2012-04-22,Randy Perry,77
2012-05-12,Alan Barker,61
2012-01-28,Jesse Alexander,43
2012-11-30,Alysa Fortin,79
2014-11-14,Gregory Blake,82
2012-01-22,William Cooper,77
2015-05-20,Shannon Carlson,71
2013-05-21,Irene Harris,82
2013-04-21,James Douglas,73
2012-05-14,Tomoko Shipp,62
2014-06-29,Russell Hopes,87
2012-03-01,Louis Roberts,89
2013-09-05,Bethany Dunn,82
2013-06-16,Dorothy Phillips,79
2014-12-21,Elfriede Magana,85
2013-05-31,Chris Bailey,59
2014-08-13,Letisha Dejesus,77
2013-09-01,Diane Thomas,68
2013-12-25,Alyson Mclain,88
2012-03-17,Christie Hicks,84
2013-10-20,Christel Salisbury,68
2012-02-02,Roderick Ramsey,75
2015-01-18,Rose Riley,90
2012-04-10,Milan Espinoza,65
2015-04-11,Elana Trent,74
2014-12-10,Debra Williams,71
2013-02-19,Diane Thomas,75
2013-07-18,Lonny Warden,95
2013-05-12,Melvin Richardson,72
2012-12-08,Ryan Martin,84
2015-04-19,Juliette Cerda,63
2012-10-11,Krystal Henry,78
2014-10-29,Harold Davis,92
2015-01-11,Carlos Brown,88
2012-05-29,Stanley Fisher,84
2013-11-04,Toni Schmidt,78
2014-12-20,Candice Craig,50
2015-04-15,Jackqueline Trask,66
2014-11-03,Dagmar Lira,77
2015-02-05,My Darling,58
2013-04-10,Bailey Coker,74
2014-09-03,Felisha Sturgill,45
2015-01-29,Shanna Bradshaw,67
2014-06-08,Adelia Larue,61
2014-11-11,Delores Holt,87
2013-08-16,Velia Robb,69
2013-05-12,Julia Morgan,92
2013-02-12,Synthia Hendrickson,63
2012-11-02,Tyesha Durr,56
2013-01-31,Leena Henning,90
2013-05-23,Malka Dangelo,86
2012-03-25,Juana Paul,82
2014-03-07,Siu Carl,81
2015-05-27,Elias Webb,75
2014-10-21,Leslie Gonzales,70
2015-05-08,Olimpia Choate,65
2013-08-30,Teresa Miller,92
2015-03-30,Irmgard Maxey,80
2013-08-18,Phylicia Seals,53
2014-08-17,Catherine Smith,79
2012-04-29,Mariko Pham,76
2013-12-29,Jack Gibson,78
2012-02-26,Aura Aragon,76
2013-02-24,Diego Wooten,85
2014-05-12,Jordan Thornton,68
2012-09-24,Sharon Carter,73
2014-10-02,Tammara Farley,60
2015-03-26,Jason Washington,84
2013-09-07,Norma Garcia,82
2013-09-20,Elisha Moseley,53
2012-06-30,Michael Brown,52
2015-04-13,Paul Lee,59
2014-01-28,Andrea Wilson,96
2014-06-26,Maritza Warden,61
2015-01-13,Ernest Wright,98
2014-08-21,Noelle Earls,79
2013-06-14,Marianne Shelton,65
2011-12-04,Nicolasa Kaminski,67
2014-04-29,Val Pollack,92
2012-07-02,Joyce Young,84
2014-10-07,Margaret White,77
2012-02-14,Yu Hawley,69
2014-10-16,Cary Sharkey,72
2012-12-26,Julia Collins,56
2013-07-02,Ethel Griffin,81
2012-10-31,Hellen Clements,60
2013-05-08,Van Gage,75
2014-05-25,Guy Delgado,71
2014-05-07,Wilhemina Fournier,64
2013-02-10,Mary Westmoreland,72
2014-03-19,Siu Carnes,73
2012-03-02,William Martin,77
2015-05-28,Shaun Thompson,92
2014-03-17,Jeanette Brooks,71
2012-06-07,Joshua Parker,73
2012-05-10,Tameika Pitt,78
2013-11-21,Pat George,67
2013-01-25,John Johnson,60
2014-03-26,Ruby Ramirez,49
2013-06-29,Raymonde Demarco,75
2015-02-16,Lani Mackey,90
2014-09-22,Ryan Powell,81
2013-01-14,Gerard Brown,65
2014-08-16,Val Pollack,55
2012-01-15,Claude Shultz,73
2012-11-06,Alan Barker,67
2014-05-11,Rhonda Duncan,84
2012-01-02,Hannah Ortega,77
2013-05-18,Sarah Watson,46
2014-09-21,Wayne Evans,75
2015-02-18,Linda Cook,65
2014-04-05,Albert Holland,50
2013-06-07,Tyler Parks,69
2014-12-21,Rana Chisholm,67
2012-02-22,Lashon Doherty,73
2013-10-23,Fred Patterson,80
2011-12-29,Nicholas Bell,44
2013-10-21,William Martin,72
2013-04-17,Juliette Cerda,78
2012-03-14,Lawrence Moore,75
2014-07-29,Doris Nelson,72
2014-11-30,Phillip Price,80
2013-12-14,Melvin Richardson,69
2013-12-26,Lashawna Tilley,77
2013-09-25,Rogelio Nichols,76
2012-03-07,Ying Bustamante,80
2012-05-26,Manda Chatman,74
2013-06-06,James Johnson,69
2012-05-06,Cicely Vanmeter,54
2012-06-06,Wilbur Maxwell,77
2012-06-11,Patsy Barber,94
2011-12-14,Catherine Smith,70
2015-01-26,Margaret Henderson,88
2013-01-26,Ann Bennett,77
2013-12-06,Ayana Mattox,75
2014-02-10,Gilberto Aguilar,88
2012-10-14,Milan Espinoza,94
2012-02-23,Roy Edwards,62
2013-08-03,Cary Austin,95
2013-05-01,Teresa Miller,86
2013-09-05,Carisa Gallant,63
2012-04-01,Letisha Dejesus,71
2012-08-02,Lauren Fernandez,81
2013-07-24,Estefana Gallant,102
2012-07-21,Muoi Boyle,66
2013-02-10,Kelly Flores,75
2012-06-18,Margaret White,82
2015-03-23,Kelly Flores,79
2012-07-30,Adelia Beals,66
2014-12-13,Gloria Long,80
2012-10-19,Marcene Wesley,70
2015-04-18,Juana Paul,75
2015-01-25,Joyce Young,66
2012-07-19,Louis Ford,76
2012-11-22,Ronald Turner,88
2013-02-28,Lillian Wright,56
2013-12-01,Leonard Logan,79
2014-12-16,Theo Gould,75
2012-08-21,Dagmar Lira,71
2014-05-08,Ronald Turner,74
2015-04-26,Leia Oliphant,55
2014-02-05,James Johnson,79
2012-07-30,Rolf Langdon,62
2015-04-30,Jo Buchanan,102
2013-03-02,Nicholas Hernandez,66
2012-12-24,Deborah Hill,52
2012-02-11,Sommer Cummins,95
2014-12-18,Lydia Green,91
2012-08-21,Dion Rosado,84
2013-06-13,Irish Nevarez,73
2013-10-11,Dion Rosado,79
2014-01-15,Kerry Hicks,83
2014-04-05,Wei Nettles,98
2014-07-30,Julia Morgan,90
2012-04-10,Dion Rosado,62
2012-07-06,Shannon Ray,86
2013-05-19,Leisha Bertrand,71
2011-12-06,Jesse Alexander,92
2014-12-26,Cristobal Mosher,79
2014-03-11,Gene Powell,78
2013-03-04,Ronald Harmon,60
2014-04-11,Lawrence Moore,78
2014-08-13,Joe Adkins,76
2013-08-10,Linnea Vinson,73
2013-01-19,Yu Hawley,89
2014-05-28,Benjamin Washington,70
2012-02-07,Lauren Fernandez,67
2012-10-09,Timmy Jennings,76
2014-06-24,Cherilyn Eastman,66
2013-07-11,Carole Fisher,99
2014-09-03,Lori Webster,78
2011-12-29,Helen Peterson,94
2014-03-17,Trent Kilgore,88
2013-10-30,Bernarda Isbell,79
2014-07-29,Shannon Ray,80
2014-04-11,Candice Craig,74
2013-01-29,Dewey Roberts,89
2012-06-25,Kandis Merchant,83
2014-02-13,Karen Patterson,86
2014-09-21,Pamela Perez,63
2013-07-09,Ying Bustamante,82
2013-06-06,Lauren Riddick,81
2012-10-15,Roberto Hudson,78
2015-03-04,Zenobia Sales,70
2012-11-19,Logan Thao,53
2014-12-06,Linda Cook,70
2013-03-15,Alvin Bell,81
2012-12-28,David Russell,76
2012-03-17,Lester Freeman,44
2012-02-21,Susan Scott,66
2015-01-14,Rachell Mcfarlane,65
2012-05-25,Wilfred Sharp,86
2012-09-22,Leslie Foster,62
2014-06-29,Treva Greenlee,91
2014-09-06,Garry Lane,65
2013-03-27,Gennie Velazquez,73
2014-04-09,Emilio Glover,70
2014-10-31,Thaddeus Mcclanahan,68
2011-12-28,Dewey Roberts,85
2014-07-13,Heather Anderson,83
2014-02-20,Paul Cox,72
2014-02-03,Polly Russ,78
2012-08-08,Prudence Lund,79
2013-03-10,Wanda Reed,84
2014-02-22,Brigid Creech,69
2013-06-23,Kim Berry,75
2012-10-22,Phyllis Perry,75
2014-02-26,Merrill Lira,49
2014-02-01,Esperanza Schmitt,76
2012-08-08,Eloise Hamilton,80
2013-07-12,Donald Wood,74
2013-07-12,Leisha Bertrand,88
2015-01-20,Raleigh Nagel,72
2013-06-24,Karie Renner,80
2013-02-28,Robin Miller,54
2012-07-24,Sidney Butler,96
2014-06-14,In Stockton,72
2012-08-23,Tammie Luther,75
2012-05-05,Muoi Boyle,80
2013-03-25,Jimmy Cox,62
2012-02-07,Bethany Dunn,92
2013-12-04,Philip Washington,68
2012-06-30,Erma Hansen,74
2012-10-06,Tonya Garza,80
2015-05-15,Melissa Rowe,76
2013-10-24,Irish Nevarez,84
2014-10-05,Cameron Oliver,74
2012-01-21,Leia Oliphant,68
2013-03-08,Janet Watson,82
2012-02-24,Danita Kenney,70
2014-06-28,Belva Irvine,78
2012-12-09,Linda Cooper,82
2011-12-21,Robbi Ybarra,69
2011-12-22,Phillip White,79
2014-09-02,Tanya Torres,83
2013-03-18,Buford Kelsey,78
2014-09-27,Jose Ross,78
2014-04-20,Roberto Hudson,58
2012-02-12,James Douglas,67
2014-05-12,In Stockton,91
2013-05-31,Erik Thornton,74
2013-02-27,Nancy Hines,83
2014-04-24,Darci Ogle,64
2015-04-30,Walter Martin,71
2012-11-25,Karen Brooks,81
2014-09-04,Alan Hall,90
2014-09-09,Willie Thompson,54
2015-04-27,Erma Hansen,102
2012-08-02,Eloise Hamilton,64
2014-08-31,Bethany Dunn,58
2013-01-16,Reda Medlock,87
2015-02-06,Krysten Crandall,65
2014-12-16,Felton Tolliver,67
2013-07-24,Craig Thompson,72
2014-09-08,Sarah Watson,74
2015-05-15,Murray Boss,82
2014-11-10,Kerry Hicks,77
2014-09-11,Richard Green,84
2013-01-11,Corey Cline,67
2015-02-02,Doris Nelson,78
2014-03-15,Kelly Flores,67
2012-11-07,Eddie Montgomery,60
2013-04-18,Shiloh Comer,79
2013-06-02,Wanda Reed,60
2015-05-01,Val Pollack,88
2014-08-20,Kerry Hicks,79
2015-03-09,Siu Carnes,74
2014-04-29,Rosena Mcclure,91
2012-03-10,Edward Steward,78
2015-04-29,Nicholas Hernandez,74
2014-10-02,Iris Reid,79
2012-05-31,Phyllis Mitchell,79
2014-11-18,Janet Watson,88
2013-06-07,Bobby Sanders,90
2014-06-05,Chu Solano,62
2013-01-29,Halina Lugo,84
2012-07-13,Shirley Collins,76
2014-03-28,Howard Coleman,69
2012-10-11,Mi Guerin,80
2013-05-04,Julia Morgan,73
2014-08-13,Cynthia Anderson,71
2012-03-24,Karen Patterson,71
2012-02-14,Carmelia Bull,80
2013-11-05,Hallie Ripley,81
2013-04-25,Wilhemina Fournier,84
2014-02-07,Maryjo Shackelford,87
2012-02-18,Theo Gould,102
2013-03-23,Guy Delgado,71
2013-05-08,Cynthia Anderson,79
2014-06-02,Gilberto Aguilar,72
2012-11-04,Adelia Beals,76
2013-03-02,Suzette Furr,82
2014-09-21,Bethany Dunn,72
2012-02-22,Adelia Larue,61
2013-03-13,Kathryn Ross,81
2013-10-26,Zenobia Sales,82
2012-10-20,Gregory Blake,34
2014-12-16,Chantelle Kang,89
2012-10-11,Adam Adams,72
2014-08-03,Sammy Morgan,68
2012-02-18,Jesse Alexander,82
2013-09-25,Arlean Couch,69
2012-08-15,Alisia Tuttle,77
2014-11-14,Susie Castro,67
2014-01-09,Claude Deaton,83
2015-03-15,Ernest Wright,67
2014-11-23,Diane Thomas,81
2014-06-16,John Johnson,55
2014-01-03,Audrey Miles,65
2015-05-24,Maggie Jimenez,65
2012-03-22,Patricia Martinez,79
2012-12-25,Missy Kellogg,71
2012-12-09,Arleen Gold,54
2013-01-25,Peter Gray,59
2013-01-27,Louis Roberts,96
2013-03-23,Felipe Sherman,81
2012-04-05,Reiko Blais,71
2014-08-03,Patsy Collier,60
2012-09-23,Sherika Will,88
2013-10-04,Kim Berry,89
2015-01-26,Christopher Stewart,66
2012-08-27,Heather Anderson,70
2013-10-14,Christina Richardson,80
2014-01-05,Sharon Carter,72
2014-08-11,Shanna Bradshaw,79
2014-04-17,Aiko Burris,51
2013-04-10,Lyndia Mclemore,72
2015-02-10,Dorothy Rivera,78
2013-11-29,Benny Maldonado,81
2013-04-14,Ronald Turner,78
2012-04-03,Geraldine Horton,83
2012-02-14,Helena Gilliland,78
2014-07-03,Philip Washington,71
2013-10-27,Herb Sparkman,87
2013-07-02,Oralee Vandyke,68
2014-01-07,Dewey Roberts,67
2015-03-03,Dorthey Freed,75
2013-07-12,Denita Andrew,92
2012-12-12,Eloise Hamilton,73
2014-11-29,Phillip White,84
2013-07-03,Shaun Thompson,75
2014-09-13,Carol Hall,62
2012-08-25,Jacqueline Taylor,73
2013-09-30,Lester Freeman,84
2015-02-03,Merrill Lira,66
2012-05-17,Ayako Robins,65
2013-01-17,Gary Thompson,82
2013-07-31,Helen Peterson,79
2013-11-27,Rana Chisholm,63
2013-07-25,Linn Odom,87
2014-01-16,Patsy Barber,66
2013-11-20,Leonard Greene,87
2014-01-28,Jackie Alvarado,73
2015-05-24,Kathryn Ross,78
2014-11-18,Cyril Harkins,87
2014-06-18,Julia Morgan,82
2015-01-28,Mark Gonzalez,63
2015-05-05,Lenita Isaacson,86
2012-12-02,Hazel Mcdonald,92
2013-05-15,Audrey Miles,87
2012-02-17,Alfred Figueroa,79
2012-07-30,Shannon Carlson,85
2013-10-28,Neva Romeo,57
2014-10-04,Amy Peterson,75
2012-06-07,Errol Turley,75
2012-05-01,Christina Richardson,61
2015-01-13,Bertha Miller,59
2013-08-15,Carol Hall,75
2013-11-14,Julia Collins,77
2012-02-28,Beryl Noble,70
2012-10-02,Louis Ford,71
2015-01-10,Nancy King,82
2012-01-01,Sophia Barrett,84
2014-06-06,Synthia Hendrickson,82
2012-02-08,Cheryl Sanchez,64
2014-08-30,Lauri Hornsby,65
2014-12-31,Hazel Mcdonald,61
2014-12-26,Winfred Isaac,71
2012-04-14,Alfred Figueroa,78
2013-09-18,Yuriko Corral,80
2012-01-12,Randi Zeller,82
2012-01-12,Rosena Mcclure,59
2013-10-29,Lois Porter,49
2013-11-03,Ping Rayburn,83
2011-12-10,Jerry Nelson,78
2014-11-08,Sheron Barbee,85
2013-04-04,Benjamin Palmer,83
2014-05-16,Janell Souza,87
2013-12-12,Hannah Ortega,75
2013-02-27,Kathi Thibodeaux,61
2013-11-29,Terry Patterson,77
2013-04-21,Alan Barker,77
2014-06-23,Lori Henderson,92
2013-04-01,Van Gage,96
2012-03-24,Evelyn Taylor,50
2013-04-18,Raymonde Demarco,76
2011-12-28,Ronnie Lloyd,75
2012-01-03,Nancy Hines,73
2014-11-20,Maisie Allan,52
2013-02-14,William Martin,72
2012-10-17,Chantelle Kang,77
2013-12-13,Tomoko Shipp,74
2013-04-06,Lashawna Tilley,73
2012-01-29,Patricia Martinez,85
2013-07-20,Jacqueline Kim,89
2013-10-22,Daryl Staley,64
2014-11-14,Linnea Vinson,69
2012-06-09,Alysa Fortin,69
2013-09-12,Jesse Stewart,56
2014-08-13,Lenita Isaacson,63
2015-05-04,Brent Harmon,68
2012-12-18,Cheryl Sanchez,79
2015-04-23,Sara Russell,82
2015-05-20,Gerald Alexander,80
2012-07-25,Jeanetta Cabral,74
2012-11-16,Willie Baker,88
2013-02-05,Wade Nichols,82
2012-04-17,Lashawna Tilley,85
2012-06-12,Rebecca Martinez,86
2012-04-26,Nicholas Wagner,61
2012-05-13,Danita Kenney,82
2012-06-24,Sherryl Escamilla,81
2015-04-07,Hallie Ripley,65
2014-05-22,Alisia Tuttle,67
2015-01-29,Nelia Werner,60
2012-06-15,Billy Howard,56
2013-01-29,Ayana Mattox,58
2014-07-13,Paul Matthews,68
2012-09-16,Aurea Paige,67
2013-03-19,Nancy King,70
2012-07-01,Isa Doty,80
2012-12-21,Darci Ogle,82
2013-10-30,Angelina Hoffman,51
2015-04-30,Tameika Pitt,80
2012-11-30,Jeanette Brooks,55
2012-11-04,Dana Jensen,90
2012-09-06,Jose Mills,69
2015-01-07,Carlos Brown,70
2012-04-18,Myrtis Mccormack,63
2014-06-20,Sheena Rico,71
2014-03-05,Kathryn Ross,103
2012-03-19,Elana Trent,76
2012-12-13,Edward Steward,79
2012-05-30,Belva Irvine,57
2013-02-15,Cheryl Butler,89
2013-10-22,Johnny Lee,83
2014-04-12,Maurine Marcum,62
2013-08-12,Felipe Sherman,72
2013-06-13,Kecia Cornett,85
2015-02-19,Barbara Foster,48
2012-04-13,Louise Richardson,68
2013-08-18,Ronnie Lloyd,81
2014-10-14,Harold Davis,81
2015-01-13,Karina Cartwright,67
2012-12-25,Donna Butler,75
2012-08-11,Markita Riddle,80
2014-07-14,Vashti Wesley,50
2013-09-19,Pamala Mcqueen,86
2012-10-24,Linda Cook,52
2012-02-28,Claude Shultz,78
2013-06-26,Margarete Amato,92
2013-02-11,Juana Paul,71
2014-06-15,Helen Dean,83
2013-06-07,Nicolasa Kaminski,86
2014-03-12,Phillip Price,74
2012-10-09,Benjamin Washington,88
2013-06-30,Ben Pittman,87
2012-08-04,Paul Cox,69
2014-10-16,Sophia Barrett,62
2014-06-27,Ozell Coats,69
2014-08-17,Denise Lopez,86
2013-07-23,Jordan Thornton,62
2014-02-25,Linda Cook,75
2015-03-24,Rosena Mcclure,60
2012-11-02,Leonard Logan,89
2014-03-27,Jasmine Daniel,55
2014-01-04,Walter Martin,84
2013-04-30,Lauren Fernandez,77
2011-12-31,Merle Wilkerson,81
2014-03-28,Ping Rayburn,83
2012-03-28,Nicholas Wagner,59
2015-05-03,Albert Briggs,76
2013-02-24,Machelle Shelby,72
2013-03-27,Rhonda Warren,70
2013-06-28,Shirley Williams,68
2013-08-07,Usha Penny,89
2014-07-02,Oralee Vandyke,57
2012-03-25,Alan Hall,64
2012-08-12,Drew Mckenzie,56
2012-08-19,Maurine Marcum,76
2012-08-07,Gerald Alexander,66
2014-05-16,Ayako Robins,59
2012-10-04,Leisha Bertrand,94
2012-10-01,Kerry Hicks,84
2013-07-05,Jeanetta Cabral,72
2014-11-21,Constance Shelton,67
2012-06-24,Clark Rice,57
2014-08-23,Barbara Thomas,90
2014-07-26,Hannah Hanson,55
2014-11-24,Clorinda Talley,77
2014-06-30,Phylicia Seals,71
2013-08-24,Ella Porter,79
2012-04-23,Wilhemina Fournier,70
2015-03-05,Matthew Evans,63
2015-02-23,Paul Lee,76
2013-12-06,Francis Reyes,80
2013-06-02,Gary Thompson,53
2013-09-27,Veta Olmstead,86
2013-03-04,Alfred Figueroa,64
2013-09-20,In Stockton,74
2012-09-09,Joan Parker,63
2012-10-01,Hwa Sutter,57
2013-12-20,Al Nelson,83
2011-12-28,Esperanza Schmitt,59
2015-04-12,Ayana Mattox,73
2014-02-11,Cheryl Sanchez,77
2013-08-20,Machelle Shelby,92
2014-04-18,Tammy Evans,73
2013-11-19,Ted Walton,68
2014-08-24,Sophia Barrett,55
2013-11-12,Belva Irvine,73
2014-10-04,Billie Dowling,83
2014-08-15,Edward Ray,78
2014-08-03,Claude Shultz,103
2013-09-19,May Mack,83
2014-10-02,Jackie Alvarado,69
2012-02-07,Beulah Vega,96
2014-07-19,Carlos Brown,54
2014-02-16,Judy Price,71
2013-12-14,Leonard Greene,74
2014-11-21,Ronald Harmon,87
2015-04-25,Janice Ward,96
2015-03-06,Shannon Carlson,82
2014-12-07,Quincy Posey,65
2012-02-19,Roselia Crook,76
2013-01-03,Randal Stevens,92
2014-03-26,Dean Morales,85
2014-08-14,Marshall Henderson,77
2012-06-25,Luke Daniels,66
2012-09-10,Jose Mills,89
2012-02-18,Hannelore Swank,65
2014-01-10,Livia Rubio,81
2014-02-02,Ann Bennett,73
2013-02-22,Lyndia Mclemore,79
2013-06-24,Janell Souza,73
2014-10-18,Lydia Green,88
2012-01-05,Reiko Blais,65
2014-07-09,Cristobal Mosher,66
2013-01-21,Anthony Robinson,60
2015-01-17,Eleanor Chavez,82
2014-09-29,Gerald Alexander,75
2012-04-25,Tammy Evans,67
2015-02-01,Chantelle Kang,83
2013-11-11,Felicia Conner,67
2013-12-14,Katrina Christensen,45
2012-08-17,Linn Odom,64
2013-12-18,Joy Schwartz,59
2012-08-07,James Johnson,103
2012-07-22,Rob Getz,90
2013-01-05,Lisa West,85
2013-11-17,Maryjo Shackelford,62
2012-03-04,Randy Perry,67
2015-03-12,Alma Marsh,75
2013-10-30,Peter Lopez,77
2013-05-13,Rachell Mcfarlane,82
2013-06-16,Luke Daniels,83
2012-06-23,Kerry Hicks,72
2013-12-05,Gennie Velazquez,61
2014-06-04,Bernarda Isbell,85
2012-01-30,Lydia Green,72
2012-08-11,Emilio Glover,57
2012-10-13,Iraida Fries,83
2011-12-29,Corey Cline,85
2013-03-23,Bobby Sanders,66
2014-04-02,Machelle Shelby,60
2014-07-14,Francis Reyes,95
2014-04-20,Linda Cooper,73
2014-01-22,Ayako Robins,72
2013-09-06,Rose Jenkins,45
2015-05-29,Raul Meyer,72
2012-03-15,Aileen Isom,84
2013-12-09,William Cooper,56
2012-02-22,Wayne Evans,74
2012-02-24,Danielle Hodges,75
2013-11-25,Darryl Johnson,70
2013-10-27,Sherryl Escamilla,69
2014-04-28,Maryanna Spangler,62
2014-06-10,Judy Price,81
2013-10-26,Aura Aragon,55
2014-01-21,Jacqueline Carter,80
2014-12-11,Linnea Vinson,69
2013-05-18,Usha Penny,88
2012-05-08,Margaret White,71
2013-06-29,Jason Cain,66
2012-07-15,Dusti Sage,62
2014-10-11,Heather Allen,66
2012-03-10,Francis Reyes,62
2013-06-30,Esperanza Schmitt,74
2012-02-28,Patrica Perales,59
2012-07-31,Cherilyn Eastman,89
2012-01-28,Randal Stevens,84
2012-09-22,Tarah Upshaw,62
2014-01-29,Thurman Humphreys,76
2012-12-07,Michelle Walker,85
2012-12-17,Clorinda Talley,70
2013-09-27,Samuel Bell,62
2013-05-22,Theressa Belton,69
2014-05-06,James Johnson,70
2014-06-25,Claire Sanders,89
2012-09-20,Rose Jenkins,61
2013-04-10,Jacqueline Kim,80
2013-09-04,Joy Schwartz,81
2012-08-18,Darci Ogle,92
2014-05-18,Margaret White,49
2014-09-21,Gary Thompson,74
2014-08-07,Garry Lane,51
2011-12-25,Leonard Logan,79
2012-08-22,Diana Lawson,83
2014-06-21,Lillian Gray,77
2014-08-21,Errol Turley,97
2013-08-18,Norma Garcia,73
2012-04-17,Marshall Henderson,91
2013-09-15,Hwa Sutter,95
2014-04-03,Chris Bailey,65
2013-03-28,Louis Ford,44
2012-06-15,Sherril Martel,84
2013-05-30,Helena Gilliland,90
2015-04-14,Donna Butler,95
2013-05-22,Terrance Bowers,75
2012-03-22,Claude Deaton,68
2013-08-19,Helen Peterson,69
2014-10-23,Verline Dias,69
2015-04-01,Daryl Staley,87
2012-08-08,Jana Simon,84
2013-12-23,Bethany Dunn,99
2015-01-31,Michelle Walker,44
2015-01-06,Gloria Long,88
2014-03-07,Louis Ford,100
2014-12-06,Catherine Ramirez,75
2014-07-03,Gene Powell,80
2014-06-30,Hannelore Swank,78
2013-04-10,Shirley Williams,63
2015-04-12,Anthony Robinson,87
2012-12-23,Rhonda Warren,74
2012-06-14,Collen Foss,73
2012-02-05,Evelyn Gonzales,59
2015-04-01,Leonard Greene,88
2014-01-25,Aubrey Walters,83
2013-04-27,Ashley Davis,71
2013-11-26,Beryl Noble,67
2013-10-12,Augustine Proffitt,82
2014-02-09,Lois Porter,87
2013-06-24,Eulah Stoddard,75
2014-03-12,Aiko Burris,48
2012-11-11,Barbara Thomas,82
2013-03-27,Alan Hall,92
2012-05-17,Adelia Larue,80
2014-04-09,Lola Long,69
2012-04-22,Jacqueline Carter,65
2012-08-27,Tanya Torres,86
2014-08-21,Charles Sanders,51
2015-04-07,Elfreda Kong,68
2012-01-04,Iris Reid,48
2011-12-09,Shannon Ray,68
2013-07-12,Kerry Hicks,73
2012-08-30,Sheena Rico,65
2014-11-03,Letisha Dejesus,77
2012-09-23,Shaun Thompson,90
2015-05-28,Bethany Dunn,63
2013-12-29,Cheryl Butler,65
2015-02-01,Dorothy Rivera,59
2013-10-09,Jeremiah Stanley,80
2012-03-30,Adelia Larue,87
2015-03-23,Arthur Young,57
2014-11-05,Ayana Mattox,44
2013-04-06,Cameron Oliver,79
2011-12-29,Prudence Lund,61
2013-03-15,Hannah Hanson,63
2015-05-19,Theo Gould,100
2012-06-23,Chet Pinto,107
2012-06-05,Tyler Parks,83
2012-09-03,Jacqui Totten,61
2012-09-27,Claire Sanders,74
